Customer ID,Age,Gender,Region,Purchase Frequency,Average Order Value,Product Category,Customer Feedback,Sentiment Score,Loyalty Program Level
e1b85378-40e6-42a9-899f-441d12e15ef9,26,Female,Asia,9,207.92,Dairy Products,Enter before response term population series young of peace establish fire four.,4.8,Silver
4aa95eb3-0a2c-4e4a-adfc-2b7521ebbc08,32,Female,Asia,7,394.99,Dairy Products,Realize week pretty within goal social room.,4.3,Silver
b5ea4918-b40a-4690-b910-57c3c03ba217,20,Female,Asia,22,391.42,Pet Care,Hit mission very myself skill no.,2.8,Bronze
ab5f01ed-cab9-44e1-bb1e-b3c40946a841,52,Male,North America,7,109.69,Prepared Foods,Drug evidence interest single seven hear when bring he country detail interesting type.,3.0,Silver
ed453234-007a-4762-8ffb-b11ac31b7504,33,Female,North America,11,360.68,Pet Care,Child my rest serve oil owner cold specific summer against.,1.5,Bronze
d42c27b7-799a-4b4f-831c-72b3e229ff18,26,Female,North America,17,219.35,Dairy Products,Head beautiful economy growth author later claim former available.,3.6,Gold
d5dbd4af-02aa-4912-b0fd-4a0a36e12f6b,33,Female,Europe,12,421.56,Pet Care,Study page run source admit day ever get identify society executive.,1.7,Gold
59f914aa-4723-49cc-8187-41eef88d6a20,59,Male,Europe,32,415.13,Dairy Products,Part show leg entire difficult necessary.,2.8,Bronze
21354bbe-1a61-454d-882a-b0ff93d02a04,46,Female,Africa,28,94.98,Confectionery,Think social course community will performance senior scientist face modern.,3.1,Gold
e9884a4a-083f-477d-958a-f923af157f07,26,Male,Africa,12,317.11,Dairy Products,Knowledge drug threat color if cost relate subject.,2.4,Bronze
d66e87be-2e76-45a3-badd-6d480c9e4c1c,60,Male,South America,3,42.0,Dairy Products,Social wind increase reach popular which camera word concern agree.,3.4,Gold
0a1761c2-032c-4b4e-a2cc-0e236a763c85,57,Female,Asia,13,333.81,Confectionery,Agent citizen PM decision wide rather agent look court walk board eat.,1.0,Gold
4bdfccd4-e5e7-4acf-aa4b-5212a9f44932,48,Male,Asia,43,217.15,Prepared Foods,Single building enjoy maintain however within available fact for cell western.,1.8,Platinum
99637864-b5fe-4f04-8ff4-32e8bdd825b9,39,Male,Africa,18,406.33,Pet Care,Figure difference challenge arm risk rich manage rule its receive particularly.,3.2,Gold
bc473a50-24fb-429d-a057-334b5bcb7708,25,Female,South America,40,202.66,Confectionery,Section region mention state exist suddenly unit poor base Mr care.,4.5,Silver
1828f5c9-c97c-4d6c-b1a4-c4764e45a260,70,Male,Asia,48,203.66,Beverages,Mean hope Republican air fine air eight bit lead collection.,3.8,Bronze
dc16227f-b664-411e-ae3b-077598c17984,61,Male,Europe,11,219.62,Dairy Products,Letter term not possible listen school.,1.7,Silver
4b40e3b5-fa05-440b-a0cb-9e6014edb3f6,66,Female,Africa,31,289.07,Prepared Foods,Reveal peace modern actually party class quickly.,3.0,Platinum
f7c76a3f-7959-4d0c-989d-e736289b736a,36,Female,Africa,45,96.04,Pet Care,Station concern its there for include.,2.9,Platinum
7bd17eb7-64e4-4af8-b3f5-3893d8c67950,60,Female,Africa,46,45.51,Prepared Foods,Business party main finally choose money guess pattern front.,3.4,Silver
1954f43a-b30b-42c2-8209-f6434e2a90a3,53,Female,South America,10,294.17,Prepared Foods,Here learn event physical voice through production product president dark.,4.8,Gold
12f1ccb0-f206-46ab-bee9-c49dc8b494bf,44,Male,Africa,32,77.31,Pet Care,Indicate natural team score hospital certainly test professional community political until impact talk.,1.8,Silver
7eb64073-cb62-4ea9-a686-cb5a62e3e786,55,Female,Asia,43,37.27,Beverages,Lead girl investment admit shake partner trouble million admit there.,2.7,Platinum
d49e01f7-ea50-4ad9-8bb8-95b29a88d2a3,25,Female,North America,1,490.85,Beverages,That compare dog Democrat art simple much any place write.,1.3,Gold
2b02edca-521c-4c42-837c-2bf73c6cdf24,36,Male,Europe,10,91.3,Dairy Products,Impact significant owner support condition entire indeed late west.,3.6,Gold
df7f8ec4-fc74-42c2-a761-0934c1c4194e,34,Female,South America,8,321.54,Prepared Foods,Though region tax friend herself such major.,3.7,Bronze
3f5cbbca-05e1-44d8-aaf7-5bef01441e95,70,Female,North America,10,487.69,Beverages,Form individual age government often table if recent table want tonight region attorney.,2.3,Bronze
d724704f-561d-4c0d-b5c2-6bcbaac11003,57,Male,North America,47,231.67,Beverages,Writer cost general tax resource event involve tax letter paper body.,4.6,Silver
bdf08e38-0122-48b4-9f64-1796c73554dc,59,Female,Asia,35,335.01,Prepared Foods,Memory interest lead evening although media camera meet imagine specific door success.,2.1,Bronze
976ac11c-c13b-445d-a33c-d60926599f1f,21,Female,North America,17,447.49,Prepared Foods,Cause sea better hear network always late himself special.,1.8,Gold
d46e2761-3044-46ef-a2ce-35f61d8d9653,22,Female,South America,25,232.84,Pet Care,Owner move trial behind option size decade effect simple.,1.8,Gold
a128c48f-c8fb-4975-b292-df6af0595764,50,Female,South America,43,56.09,Prepared Foods,Ball common him resource spring item during loss subject third face imagine truth.,2.6,Platinum
aeef7519-747c-4d3c-b6d9-aff802f41789,50,Male,Africa,7,49.85,Confectionery,State think letter century grow somebody few week seven.,2.3,Platinum
b0beadab-fa79-4cde-b84f-f0d0ba7f2893,26,Male,Europe,21,486.67,Confectionery,Part friend can quickly name set participant if week money cost him society.,2.9,Silver
75da8230-5fb2-4211-a78a-aae06a5be07a,46,Female,Europe,9,162.86,Dairy Products,Challenge land seek that feeling begin nice team land president himself worry movement.,2.7,Platinum
8b609a4c-108e-448b-9181-92ac826dbc02,21,Female,Africa,2,175.02,Confectionery,Certain top cut whose fact public month image goal.,4.6,Bronze
469fdbd1-9dd4-4fff-af0d-95dd41f77521,33,Male,South America,13,349.93,Prepared Foods,Pm letter ready item central assume economy around again.,4.0,Silver
72370789-3bad-4b5f-8dbc-8980efc8f2fc,43,Female,North America,34,414.64,Dairy Products,Animal arrive her indeed performance clearly early.,1.4,Platinum
8f78daa8-a52d-425f-9d80-7f60027b3d5f,53,Female,Europe,25,212.6,Prepared Foods,First him commercial huge into front them factor safe remain seem attorney can.,3.3,Platinum
9b112545-af73-49c8-a3bc-0c2371fe4764,28,Female,South America,15,349.58,Confectionery,Wrong quality guess end point today teacher position child eye together method relationship.,1.1,Silver
f9de6e4e-f60d-4899-b35e-f6b37005b1aa,36,Male,South America,28,293.16,Beverages,Meet lay agreement majority better cup message.,2.9,Silver
57f7c369-0f70-49df-9dd9-1897d81327b9,49,Male,South America,16,408.33,Prepared Foods,Paper fear good within father just let Mrs that nearly medical follow.,3.7,Platinum
e4aa5f5f-7831-40d8-943f-ab7c50e4db8b,23,Female,Africa,49,312.12,Confectionery,War common lay position upon commercial black.,4.1,Platinum
4a236624-bf3b-4a7f-9260-7d83f1f28c34,41,Female,South America,2,391.71,Pet Care,Full total building kid economic night.,1.8,Silver
131c33ce-6fa1-4deb-aa30-7a516f6f0431,22,Female,Africa,50,478.57,Confectionery,Class through power artist former history.,3.8,Silver
ec32d479-82d9-497e-b0f0-9566867b62a1,58,Male,Europe,45,370.41,Beverages,Art mother time rather in outside.,1.1,Silver
e026f926-e8a1-4cd2-9070-a81dc37a59a2,57,Male,Africa,17,56.75,Prepared Foods,Tonight art inside six glass bag spring president resource rest.,2.7,Gold
85f6cfca-5153-4c79-a8ff-4800b45dee50,34,Female,Asia,35,46.39,Confectionery,Light beyond year reflect another of either.,2.8,Bronze
92b10553-e2ea-4e9a-8fef-8c3c05b86c0d,53,Male,Europe,29,305.59,Dairy Products,Although consumer wind beautiful weight find kitchen skill sell.,3.1,Gold
c3bfeb61-91bf-4052-8d34-7ec262498b33,46,Female,South America,36,35.63,Dairy Products,Statement instead outside push hope positive from up nearly despite.,4.8,Gold
81d7117b-cf13-4912-96ec-30336efad5a4,18,Male,Asia,44,49.07,Beverages,Analysis for week recently cold case chair individual.,3.3,Platinum
d9d560b2-03af-44c8-88a1-b0691bbcc715,41,Male,Asia,30,34.83,Confectionery,Series since traditional deep with sister cause organization cause southern tell full contain.,2.5,Bronze
602b03a3-ea01-403c-ba8a-561a074a8d15,30,Female,South America,18,101.92,Prepared Foods,Those certainly nice or she culture move else team evening state social.,2.8,Gold
1e43c2c9-3ade-4183-822a-cd47b3b05587,49,Male,Asia,23,440.69,Confectionery,Authority agree support factor sing surface center buy threat different.,2.5,Silver
a7863805-b55d-44d4-bfb2-67c02ec4a82c,38,Female,Asia,39,358.43,Beverages,Water most turn education red culture sport leg arrive read today.,4.6,Bronze
efa32ca2-3698-4dc4-9e7f-f0914358b11c,42,Female,South America,28,313.47,Confectionery,Worry sit prove his loss make.,4.7,Platinum
f53f91c8-e139-479c-bf30-4c9bd63ef148,62,Male,North America,26,174.32,Pet Care,About could brother yourself character science specific body traditional service politics.,3.4,Gold
7671c0e3-e0e7-4f7a-b75b-de5178072898,64,Female,North America,13,303.59,Prepared Foods,Position maintain any maintain seven investment official main road.,3.3,Platinum
65976ca6-dd70-4c83-b722-bdb7b7d054c2,65,Male,Africa,19,187.81,Confectionery,Never herself likely standard value we.,1.6,Gold
ba1a3db5-9c9a-411c-8d4d-b20e73c09686,23,Male,North America,40,445.15,Pet Care,World phone answer friend find again purpose get adult rock military.,2.6,Platinum
357f1979-9f8c-40c5-b0ea-dad40efb7d7e,25,Female,North America,10,361.1,Dairy Products,Then age good including economy thank special.,2.9,Bronze
f0763e70-ba8a-4096-913a-92e4ef9e7982,36,Male,North America,37,52.32,Beverages,It camera focus nation anything federal card western less camera trouble understand.,4.7,Platinum
1fa9f805-4078-4a50-9013-aa5d0a43174a,53,Male,North America,32,353.97,Confectionery,Little quickly friend all name than heavy often.,3.3,Platinum
5164ef94-2351-42cf-8471-3caa84865de9,30,Male,South America,42,216.29,Prepared Foods,Decision many listen subject dark this speech really drop fish young past.,1.3,Gold
dccb7bec-4844-445d-ba6e-736a9415b09a,56,Female,Europe,13,392.74,Pet Care,Phone themselves her company learn name high visit character purpose management.,3.3,Gold
b2d064d4-9482-4f31-ba43-79eaadd44b8e,49,Female,South America,31,279.66,Confectionery,Dream civil her almost money spend opportunity.,4.0,Silver
3c43e515-d259-42d8-ac36-b55d1d13f899,36,Female,South America,50,318.64,Beverages,Everything career company truth degree even make.,4.7,Gold
01c34b89-53df-431d-8ed7-8274e9178636,31,Female,North America,45,499.99,Beverages,Voice eat reveal early beyond land pull pretty discuss arm arrive.,2.8,Platinum
e55d86ef-dd40-4874-a702-f32e1c614209,39,Male,North America,12,332.67,Pet Care,Personal improve expert summer language unit special.,3.7,Bronze
15c40012-9b21-4998-98f4-b2d18d31331e,34,Female,Africa,13,490.0,Dairy Products,Show however firm condition accept class police crime design.,1.5,Bronze
e0c6c90b-12b6-4326-a1dd-1f0705159f12,39,Male,Asia,24,380.2,Pet Care,Weight his product country number hear sort whom artist action.,1.6,Gold
21ac2f5c-33de-494e-b14e-a123c071989a,49,Male,Europe,33,380.89,Confectionery,Senior hospital campaign type claim political bed car again.,3.6,Silver
163a54ca-ca6d-47c1-ad50-3d27e445552b,45,Male,Asia,38,455.9,Confectionery,Toward between gas no card exist process amount.,3.8,Silver
adfa95b8-6d05-4025-bf41-240a1c80ad2a,45,Male,Europe,48,288.71,Pet Care,Agency get church join property son buy.,4.8,Platinum
af748249-1b38-468a-81fe-3b10c03c2d9d,51,Female,North America,2,238.58,Beverages,Produce send offer blood nearly owner present.,2.7,Platinum
5e15d476-aec5-44fd-b410-f70e8b115b82,38,Female,Asia,6,210.87,Prepared Foods,Smile perform hour store box story tough father.,3.4,Platinum
8febac0d-c3f7-4555-b955-32d29c62ce9a,39,Male,Asia,26,257.74,Prepared Foods,Yourself determine second worker writer way born range.,4.7,Gold
58b89132-592b-41fc-92f1-f061ff5f536f,36,Female,South America,25,181.39,Beverages,Environmental magazine admit star lawyer necessary scientist owner modern oil never through near.,3.3,Silver
e1328d87-e2d7-438d-87e3-34e1b2e64c48,24,Female,North America,29,210.79,Prepared Foods,Marriage myself member attention finish dream good popular.,3.7,Platinum
646e6bc8-0382-482d-99b1-171602654212,29,Male,Africa,38,136.46,Confectionery,Quickly early citizen do tell clear charge increase within south know.,3.6,Platinum
263a608d-bbdd-4729-b9f9-f3872106209d,33,Male,Europe,33,312.38,Confectionery,Allow east teach staff relate middle eight which.,1.9,Silver
9f85ad11-20bd-432c-a6e1-e9630a221495,44,Female,Europe,24,373.57,Confectionery,Ground green over customer past leader I.,2.5,Platinum
9406aedd-7364-40f4-997b-36b40235adf1,48,Female,Asia,1,433.58,Confectionery,Staff apply far building own would.,4.5,Bronze
307fefbf-deff-4a5f-b5d1-34b79188038a,56,Male,North America,37,119.35,Pet Care,Opportunity look pattern report long vote.,3.8,Gold
88bfc8a6-30f7-4be4-aa01-a5fa3b3fc326,18,Female,Asia,16,315.98,Prepared Foods,Half check region field office else suggest bank worker.,3.6,Gold
9ff38c80-5266-4174-857a-8ee94cfcadf1,60,Male,Europe,42,471.78,Dairy Products,News maybe case study look indeed bit activity respond.,4.5,Gold
a2746717-2492-4e3f-94dd-7092f12bd7bd,49,Male,South America,28,84.29,Dairy Products,Side physical owner executive open collection society candidate fill education audience final add.,2.9,Bronze
3a5c9c37-da2f-4a43-ac00-d1ad0142db69,39,Female,South America,4,367.6,Dairy Products,Training back especially executive sell matter.,4.0,Bronze
f9bc53c1-ea71-4d61-a78f-c625255e5670,49,Female,Europe,23,155.25,Confectionery,Full me state consider view nor walk scientist state.,1.5,Bronze
0e10ea06-a85d-4d63-b0cd-513538a599a5,52,Female,Asia,9,340.81,Prepared Foods,Again language budget than various political manage require cost might cultural.,2.9,Bronze
3ac777f4-1071-4cba-8cb1-11134e757056,25,Male,North America,30,161.14,Confectionery,Family anyone space policy point third understand.,2.2,Bronze
5d58681a-ff6a-4283-bd8e-b5a7919283e6,18,Female,Europe,30,353.54,Beverages,By goal now into employee factor.,1.5,Silver
976123a8-e89b-436a-b770-c6288157ffe3,54,Female,Europe,18,20.72,Prepared Foods,Edge central much pass customer final election time find use age available.,2.0,Bronze
d574ab2b-ce60-4936-b215-ea3c519164bb,43,Male,North America,30,93.02,Confectionery,Understand drive maybe old matter result record religious.,3.7,Platinum
57ba50bc-d6a3-4b41-94c5-e086b866b79d,52,Male,South America,39,339.74,Beverages,Very question measure stuff our season play entire Republican why beautiful general responsibility.,4.7,Gold
2f8ae2ea-8a44-469b-b56a-3529b79d8ffa,69,Male,Europe,35,156.43,Beverages,Together ten sense enter perhaps blue.,2.4,Silver
bfa45a84-c817-4c13-94e0-68a3f2a56f86,70,Female,North America,35,448.02,Prepared Foods,Allow grow media number they similar administration.,5.0,Silver
f7ed48ac-5e1f-42a2-a990-272c7712e002,23,Female,Asia,34,171.97,Beverages,Land poor address city nice some deep any memory there than news.,2.9,Gold
6c1a5f64-c131-48f5-991c-75942290268b,59,Male,North America,28,243.91,Dairy Products,Protect yeah lawyer writer minute reach card often quickly.,2.3,Silver
100958e8-21fe-4184-9728-3a03cbed9993,58,Male,Africa,19,475.91,Beverages,As ball the size which wait then student trip put down strong buy.,2.2,Silver
7efd1b16-7385-4203-aa22-275f9f9111a4,47,Female,Asia,18,378.75,Dairy Products,Author pass doctor throughout why either choice onto yard billion evidence church.,3.7,Platinum
723198e1-1469-44ef-b56a-8f66648ecef4,66,Female,Europe,8,60.16,Confectionery,While hope box which race goal write yes.,2.5,Platinum
d88579b5-628a-4242-9a26-398c530e7542,60,Female,South America,12,439.14,Pet Care,Attention think program identify several central nearly teach water cause know development how.,1.2,Silver
8c409dc8-b907-4dc4-9978-360e8ec85855,61,Male,Africa,45,372.16,Pet Care,Tax national term number police interview.,3.9,Silver
0def182c-86f6-4991-9bd5-340021ae6657,53,Male,South America,4,261.19,Confectionery,Benefit front which tough doctor painting big image church hand thus.,1.7,Platinum
7fe4756f-61ba-4ae3-aed4-21e210205032,60,Female,South America,37,59.08,Beverages,Say yeah chance base hospital serve high perhaps break nothing least tell.,3.9,Gold
cbdb8269-d74c-4809-98ed-14b585451fb7,70,Male,Asia,20,380.99,Pet Care,Son bar local news by knowledge owner box.,2.3,Platinum
e272a54b-a275-4c75-ac0d-871d56d5518c,57,Male,Asia,31,131.03,Beverages,Growth century song source store thank detail.,2.5,Silver
3206a9b9-a59c-4b3e-ba0c-a852a786af9a,64,Female,Europe,25,473.12,Confectionery,Station himself really toward audience factor produce quality American lose any certainly team.,3.2,Silver
894a764e-239d-49b5-97d2-de2f13298a6a,36,Male,Africa,36,39.33,Pet Care,Hope future prepare fear officer town TV call ground sometimes music.,3.8,Bronze
dc06798e-f1c8-4255-9cb3-04d7e26984a0,49,Female,North America,15,141.06,Beverages,Light remember enough treat human ever life type campaign leader always recent or.,2.6,Silver
2cbde68d-e379-4d2f-9c3a-5c3967d18e58,36,Female,Europe,29,382.42,Prepared Foods,Official Mrs court trouble lay decide town economic green.,1.5,Silver
9f519fdc-3b34-4833-8cab-eedc312b0edb,60,Female,North America,8,232.42,Beverages,Follow popular street send citizen office drive whether guy.,4.5,Bronze
3d4d545d-e8e0-46d0-b535-bc4497b5c0b3,22,Female,South America,44,190.94,Confectionery,Common economic board with seek reveal question act.,2.9,Gold
df29ca16-3bff-4125-9eb7-1f8bfe495870,55,Male,Europe,24,463.69,Dairy Products,Think reason whether break property admit.,2.6,Bronze
8ba2e0b9-12a6-4697-b845-08ca78f68418,45,Male,Africa,33,26.32,Dairy Products,Realize miss board month effect actually four conference truth modern project assume myself.,1.6,Silver
e460b823-6814-4129-90f3-e422387acaed,28,Female,South America,28,120.81,Dairy Products,After development begin matter fall win professor few grow.,3.0,Bronze
de82cf59-a0ed-4394-b231-0822a3fc8c48,54,Female,South America,10,343.91,Prepared Foods,Information senior hospital animal let require practice hair serve.,3.2,Silver
956a158e-9b73-4c80-9a81-b6fcd69ae884,34,Male,North America,26,341.94,Dairy Products,Green young believe environment daughter sign wish discuss others house concern phone since.,2.6,Gold
b7ebee19-7513-4bfa-9cb0-8512bbee73df,64,Female,South America,38,495.18,Dairy Products,Cold model could high beyond employee party.,2.7,Bronze
bce3c694-97d4-4d8f-b284-b4f918d54a1a,37,Male,North America,50,324.64,Pet Care,Kind point whatever four along both reach local should ever nice.,2.6,Gold
de7aa6b6-679c-430c-ac38-fb8013e25b04,23,Male,South America,36,362.69,Pet Care,Article black yes push music reality music lot section because could.,2.5,Platinum
e1e2e2e6-045b-4f78-9fe8-e928f65b9547,42,Male,Africa,4,155.72,Confectionery,Single relationship war age through all.,3.7,Bronze
83cbdb00-9064-4775-a95e-79f49bf5d013,28,Female,North America,28,276.26,Dairy Products,Pick near various attack talk let thus number store.,3.1,Gold
bc321d27-f075-458a-8cc6-1ad2820cd4fd,55,Female,Africa,9,199.45,Pet Care,Husband happy positive popular medical apply hold employee middle push window.,2.2,Silver
980f64cd-6e60-4280-ba7e-41f3da7cb04b,30,Male,Africa,5,385.76,Dairy Products,Receive might range visit southern always sense forget citizen happen analysis exist.,3.9,Bronze
03e7d704-7cde-4922-9be0-c1c3b89f98c6,28,Female,Europe,17,162.66,Dairy Products,Indeed teach although black several throw avoid door.,4.1,Gold
fe40b0ad-d47f-4b46-ad54-83a24f3755df,31,Male,Europe,48,138.14,Dairy Products,Local more discover sense eye several loss hot bit.,1.7,Bronze
ef2b8a53-6526-4d41-a5a3-71ceb121f220,68,Female,Asia,25,458.45,Dairy Products,Drug law foreign us such people it.,2.6,Silver
2268bb8d-5bc5-4368-9743-1c0d6207fff5,34,Female,South America,4,411.72,Beverages,Quickly where unit then threat debate.,2.5,Platinum
f2667c39-870a-49bd-ab42-ba1b12b73e1e,63,Male,South America,3,216.98,Prepared Foods,First church team beautiful relationship maintain pick future control cost human design.,3.6,Bronze
77f5c873-8309-442b-b697-7c6c1b5f130f,43,Female,Europe,22,101.97,Prepared Foods,Consider ever eight safe fund trade take eat security difference dog.,1.6,Gold
973cf2e4-f58a-4a7d-94a4-91653220e9ea,34,Female,North America,9,127.32,Dairy Products,Worker we movement something live human example thousand provide direction story himself important.,2.1,Silver
3cdad841-4cfb-4e24-a8e6-e2da8eee039c,66,Male,South America,12,176.71,Dairy Products,Material guess cup billion order pick economic identify with small.,1.6,Bronze
0ae676ac-1a21-4662-95d4-d03518dbf6af,62,Male,Asia,48,494.03,Prepared Foods,Time plan responsibility size art message.,1.4,Silver
a49f505d-ea8a-4754-b087-6b48b78c3f46,35,Female,Asia,38,66.29,Pet Care,Image himself arm day too exist interest spring value agree former hot.,1.4,Silver
c819da0a-04dc-4d95-baa6-429671e88973,33,Female,North America,21,91.86,Dairy Products,War least young bring Mr throw ever discussion control.,1.8,Platinum
ee98b9e0-47c7-40d6-ade9-8fa5ff4da946,32,Female,North America,1,424.54,Prepared Foods,Miss full exactly decision mouth fill difference quality seven process stock discussion.,2.1,Silver
c664cadf-c418-4369-b891-e8a280a7b0c0,65,Male,South America,12,265.31,Prepared Foods,Make hair form collection war student too lead especially myself play.,3.5,Gold
eb91779e-1750-4f49-807d-cf1676ece292,61,Male,North America,50,127.7,Dairy Products,Let first support activity oil which yeah various dream stand moment everyone pretty.,4.9,Bronze
a114ecd9-d0da-4e92-ad87-b060fb45a1ea,36,Male,Europe,2,108.36,Dairy Products,A pick difficult eat public whose member power after wife husband study concern.,4.3,Gold
ea5b4dd1-3b08-4fb6-87cb-bd5de7ec08cd,56,Female,South America,40,179.65,Dairy Products,Bring new rule step always enjoy husband challenge.,4.0,Bronze
b9905fe2-48ac-4576-a682-4385c975439b,46,Male,South America,8,458.39,Pet Care,Mean there green consumer style way leader ask check president organization because.,3.3,Platinum
f99b4b74-06b5-484b-a556-35aec5980b8a,25,Male,Europe,39,188.8,Confectionery,Than officer north later per campaign help where magazine thank list manager local.,1.4,Silver
b4ff15f6-36a5-419a-956f-e6ebe89a20e5,66,Male,South America,40,342.91,Confectionery,Lead enough of program call drop owner forget can piece other.,1.6,Platinum
656f63aa-7a72-4812-b7b6-6f91c2bfcaee,59,Female,South America,22,474.8,Confectionery,Later almost get myself executive foreign answer raise five.,1.3,Silver
7634768b-07ef-426a-a231-e7aae452b50d,50,Male,Europe,28,98.8,Dairy Products,Hold scientist indeed idea perform represent these successful down them color show support.,1.8,Bronze
80cd4f18-cf21-47fd-8a4c-17c6dd3e69b9,54,Female,Asia,13,208.36,Pet Care,Herself by little room media something necessary street cell.,2.5,Platinum
bce653bc-ebf6-4077-9e2d-676003df9810,49,Female,North America,10,172.13,Pet Care,Move weight you expect research without no job father different north.,2.3,Bronze
aea51974-94ee-4859-a9a2-56d6649f6634,53,Female,South America,1,49.15,Confectionery,Owner system move now television go why science.,4.3,Gold
b87a30eb-ddce-4cdf-bd46-8347670ac64b,25,Female,Africa,39,378.5,Dairy Products,Memory city black memory production page air create old before son.,1.5,Silver
e4e92d69-58ab-4b2e-af02-15679b9e30c5,30,Female,Europe,40,418.47,Prepared Foods,Card line consumer me most measure east current religious still season.,1.1,Silver
e75791a2-cc90-4744-b744-011d2a06617d,31,Male,South America,48,308.53,Pet Care,Create likely child particular goal argue well relate.,2.5,Bronze
8587ea5b-7823-405d-9a37-020a6663404b,25,Male,Africa,47,211.27,Confectionery,Process everybody finish environmental crime parent listen away author lawyer different boy recognize.,2.4,Gold
16228bed-db68-44be-8e8f-3518da2e49b4,53,Male,Europe,20,198.04,Dairy Products,Create billion himself staff their society trial social.,1.2,Bronze
b300cf81-ebea-4d41-935b-fd18f55120ae,21,Male,Asia,19,386.27,Prepared Foods,Card soldier receive everyone movie mother quickly.,4.7,Platinum
21172df5-671d-406f-8e39-bf3d41338038,40,Male,North America,43,184.95,Dairy Products,Yes figure yes seek animal particular.,2.7,Bronze
3db8e0bc-0fa7-450c-9026-b1823603dd9b,56,Male,North America,31,144.08,Pet Care,Sit just sometimes six course wide yes different here despite state herself.,3.3,Silver
8d0313c9-d28b-4f37-b792-5d58b8063477,66,Male,Africa,45,436.1,Dairy Products,Miss main hour beat dinner fear.,4.0,Gold
ff3a4301-b6ec-4b32-a808-6f4c6b5b3b92,32,Male,North America,42,367.92,Pet Care,Assume deal able eight more clear ready decision create power voice tree us.,2.1,Bronze
8a611ea4-fe6e-49f8-b428-15781014f427,47,Female,Asia,23,49.0,Beverages,To memory source education once something real.,2.9,Gold
73a31832-4953-4814-b924-e9f80346161e,40,Male,Africa,28,349.42,Prepared Foods,Image space subject blue camera page minute.,3.7,Gold
96d444db-1e0a-4cf1-9a79-0ccf1ba7aae4,60,Male,South America,41,470.66,Confectionery,Fly better listen avoid mouth board arrive history.,3.9,Bronze
a894802d-2f12-4f31-83c1-6d6138dfedbe,56,Female,North America,31,337.74,Confectionery,Myself single happy clearly court operation where.,2.3,Silver
45fbd8ad-df9c-4709-bbd7-2bfe5e95d781,67,Female,South America,1,184.32,Pet Care,Sport focus do glass everyone around seven pattern option so ability.,3.4,Gold
22a0cd55-19da-435a-9a5f-2af70b6be26b,69,Male,Asia,36,44.25,Beverages,Spring short forget others stock decide over size like simple five.,1.5,Silver
b34952ad-79cc-4a3d-ab69-0917a45ec3ba,63,Female,Africa,37,81.64,Prepared Foods,Buy check public unit news dark ten organization season notice.,2.4,Platinum
d362e313-925b-4f33-a8f2-c5d084e93589,61,Male,North America,28,391.17,Beverages,Executive behavior agreement gun hot world prove arrive scene three group new.,2.0,Gold
a5a43f5f-3127-4373-a84f-03b9882a3834,53,Male,South America,39,429.71,Beverages,Institution prove guy growth including great herself I.,4.8,Gold
c9b41b4e-5577-4f4b-a907-79423e4c8faf,44,Male,Asia,28,285.33,Prepared Foods,Audience sport magazine team season could girl along happy close allow.,2.0,Platinum
80f0162f-18fe-47d1-935f-f52e50d97d10,21,Female,Asia,29,71.14,Confectionery,Than north worry seven our although wait list believe defense maybe mother.,4.0,Bronze
b92ea3fd-b365-4824-9980-6faa730a6d2b,59,Male,Africa,16,165.17,Dairy Products,Point rule will suggest prepare truth form picture.,3.3,Platinum
889af9ba-8b6d-46b7-8bd7-0f48cf294ae5,66,Female,Asia,2,424.8,Confectionery,Sing low put test usually force staff concern.,4.7,Silver
3db59335-a1e1-48b1-826c-a6720ae5c047,51,Male,South America,34,155.23,Confectionery,Born certainly building attention technology see surface left admit.,2.0,Platinum
2ee45c22-db88-447c-8782-ea2b35c4685e,41,Female,Africa,16,498.82,Beverages,Serve visit at too any option spring hope action despite.,4.7,Bronze
47dcb04e-2cc2-4b05-b096-da9007a5ef4b,57,Male,North America,41,473.26,Confectionery,Cut walk shoulder perform artist among.,4.9,Silver
1d4ce9fc-7f28-4cde-9fa3-db1f1dac7e75,24,Male,North America,34,168.1,Pet Care,Enjoy property believe party case quite discussion agree capital dream partner hour blood.,4.0,Platinum
4c6cfef8-b1a0-40c2-97a2-554e320ccdc1,61,Female,Europe,49,383.17,Confectionery,Team try body major friend cultural lawyer air American interesting.,4.5,Silver
5da030b0-88c6-4976-b11c-099d9daf9258,34,Female,North America,48,190.14,Prepared Foods,Tonight approach significant join speech ago value show receive significant this.,4.3,Bronze
05aeb25a-2686-481e-a642-de98b111cc38,68,Female,Asia,11,28.93,Prepared Foods,Apply win realize seem smile run hotel.,2.4,Bronze
a1267021-6fb2-431b-8dee-707c1de2094f,58,Female,Africa,31,121.33,Prepared Foods,Build door security someone practice difference study edge however film these.,4.8,Platinum
2a726763-16e4-4a96-bb18-8c7e9047a484,32,Female,South America,43,180.47,Confectionery,Hotel pattern face recognize program product water.,3.2,Bronze
66993ede-1d9c-4ae7-9a90-656c9e4e599f,26,Male,North America,38,24.94,Prepared Foods,Serious difficult woman what what edge baby past trade defense blue at worker.,2.1,Gold
a9366fde-3783-4c17-a482-6b70806a05f5,24,Male,North America,46,78.0,Confectionery,Clearly husband executive check stand rich whatever them agree city.,3.5,Silver
5992d641-ee06-4057-8251-1fb370bfbd3f,45,Female,Asia,40,439.15,Confectionery,Structure blood without stock near usually significant because notice at cold hit pull.,2.4,Gold
